UserID,MovieID,Rating,Timestamp
2,1690,3,2014-11-09 21:54:00
2,3654,3,2014-02-05 05:40:15
2,2852,3,2014-03-30 00:04:19
2,1945,5,2014-05-04 07:21:00
2,982,4,2015-05-30 02:42:48
2,1873,4,2014-11-14 22:54:29
2,2858,4,2015-09-18 11:29:23
2,1225,5,2014-07-18 23:11:20
2,2028,4,2014-01-18 22:41:24
2,515,5,2015-08-16 13:10:13
2,442,3,2015-06-01 06:15:08
2,2312,3,2014-07-14 01:54:35
2,265,4,2014-10-04 21:50:23
2,1408,3,2014-10-11 16:30:06
2,1084,3,2015-02-03 14:39:24
2,3699,2,2015-06-02 17:28:56
2,480,5,2015-11-29 06:43:21
2,1442,4,2014-11-09 06:35:55
2,2067,5,2015-10-30 12:13:14
2,1265,3,2014-03-07 07:50:53
2,1370,5,2015-10-10 08:29:09
2,1193,5,2015-05-19 20:56:18
2,1801,3,2014-07-19 08:55:47
2,1372,3,2014-01-28 01:18:46
2,2353,4,2014-03-04 05:51:58
2,3334,4,2014-04-08 06:17:27
2,2427,2,2014-06-12 21:11:51
2,590,5,2014-08-17 02:45:27
2,1196,5,2014-08-12 04:51:40
2,1552,3,2015-05-26 07:43:06
2,736,4,2014-03-07 15:56:16
2,1198,4,2015-05-06 06:18:55
2,593,5,2014-08-20 00:32:42
2,2359,3,2014-08-10 04:49:36
2,95,2,2015-10-24 03:53:02
2,2717,3,2015-04-12 02:25:39
2,2571,4,2014-02-05 03:25:54
2,1917,3,2014-07-17 12:44:20
2,2396,4,2014-03-29 08:25:54
2,3735,3,2015-08-08 17:56:26
2,1953,4,2014-02-08 18:18:37
2,1597,3,2015-01-21 21:53:18
2,3809,3,2015-09-24 17:36:06
2,1954,5,2015-01-16 20:16:56
2,1955,4,2015-03-21 03:27:57
2,235,3,2014-05-13 21:19:20
2,1124,5,2014-04-25 00:48:34
2,1957,5,2014-10-13 02:51:36
2,163,4,2015-04-05 00:50:44
2,21,1,2014-12-31 15:08:02
2,165,3,2015-08-14 22:29:36
2,2321,3,2015-10-18 23:32:05
2,1090,2,2015-06-11 22:25:18
2,380,5,2014-09-19 16:27:13
2,2501,5,2015-09-21 11:05:04
2,349,4,2014-08-04 10:09:39
2,457,4,2015-07-14 07:01:29
2,1096,4,2014-02-21 02:24:02
2,920,5,2014-05-21 11:57:44
2,459,3,2014-07-01 22:28:57
2,1527,4,2015-04-25 15:39:35
2,3418,4,2014-05-02 22:31:48
2,1385,3,2014-12-10 06:53:11
2,3451,4,2014-11-20 04:18:11
2,3095,4,2015-08-05 05:18:05
2,780,3,2014-02-10 22:16:56
2,498,3,2015-01-18 10:37:34
2,2728,3,2015-02-21 15:54:43
2,2002,5,2014-09-26 22:40:33
2,1962,5,2014-10-09 11:16:32
2,1784,5,2014-11-08 14:38:06
2,2943,4,2014-05-11 22:46:55
2,2006,3,2014-04-03 07:38:19
2,318,5,2015-06-17 04:11:55
2,1207,4,2014-02-22 14:46:12
2,1968,2,2014-04-04 07:56:04
2,3678,3,2015-06-12 15:57:33
2,1244,3,2015-02-19 23:22:10
2,356,5,2015-04-25 05:38:00
2,1245,2,2014-06-22 07:39:30
2,1246,5,2015-11-15 09:10:49
2,3893,1,2014-09-27 13:28:22
2,1247,5,2014-08-12 21:32:18
3,3421,4,2014-10-13 15:48:56
3,1641,2,2014-09-11 07:00:49
3,648,3,2015-09-05 11:29:39
3,1394,4,2015-11-12 07:03:52
3,3534,3,2015-08-21 01:08:00
3,104,4,2014-01-29 14:04:19
3,2735,4,2014-08-24 17:47:29
3,1210,4,2015-11-07 21:33:37
3,1431,3,2015-03-02 16:49:39
3,3868,3,2015-01-25 10:12:14
3,1079,5,2014-12-02 02:39:12
3,2997,3,2014-11-03 17:58:56
3,1615,5,2015-11-19 17:21:10
3,1291,4,2015-04-20 13:04:16
3,1259,5,2014-02-25 10:20:38
3,653,4,2014-01-24 19:16:24
3,2167,5,2014-12-04 11:25:57
3,1580,3,2015-02-01 15:02:44
3,3619,2,2014-11-09 22:31:49
3,260,5,2015-05-23 05:43:22
3,2858,4,2015-01-21 10:21:34
3,3114,3,2014-08-06 23:28:11
3,1049,4,2015-03-05 23:29:47
3,1261,1,2014-07-28 16:02:04
3,552,4,2014-04-01 10:51:26
3,480,4,2014-11-02 03:49:16
3,1265,2,2015-09-30 22:11:59
3,1266,5,2014-09-22 02:20:49
3,733,5,2014-07-20 21:27:24
3,1196,4,2014-06-21 19:38:54
3,590,4,2015-03-13 13:11:32
3,2355,5,2015-01-29 10:59:01
3,1197,5,2015-01-04 01:02:48
3,1198,5,2014-07-21 22:13:21
3,1378,5,2014-10-14 02:51:52
3,593,3,2014-08-13 08:48:17
3,1379,4,2015-06-16 11:45:37
3,3552,5,2015-05-30 03:59:43
3,1304,5,2014-02-04 16:07:24
3,1270,3,2015-11-09 11:26:21
3,2470,4,2015-11-24 01:55:51
3,3168,4,2014-08-13 02:05:24
3,2617,2,2015-07-16 07:12:15
3,1961,4,2015-04-08 00:58:41
3,3671,5,2014-04-12 15:29:42
3,2006,4,2014-08-26 12:14:35
3,2871,4,2015-07-11 01:41:15
3,2115,4,2015-03-19 23:11:37
3,1968,4,2015-09-25 23:33:31
3,1136,5,2014-01-10 03:35:38
3,2081,4,2015-02-25 08:24:13
4,3468,5,2015-08-09 06:35:05
4,1210,3,2015-04-11 11:53:55
4,2951,4,2015-01-14 15:32:08
4,1214,4,2015-11-15 07:29:01
4,1036,4,2014-02-28 00:07:53
4,260,5,2015-08-05 17:16:51
4,2028,5,2015-09-24 15:06:40
4,480,4,2014-04-03 20:24:20
4,1196,2,2015-04-25 14:12:09
4,1198,5,2014-05-16 16:01:32
4,1954,5,2015-09-16 17:18:00
4,1097,4,2015-11-17 02:09:12
4,3418,4,2014-12-17 05:21:24
4,3702,4,2015-01-13 01:51:14
4,2366,4,2015-10-29 14:26:21
4,1387,5,2014-07-19 20:48:53
4,3527,1,2015-10-07 23:57:12
4,1201,5,2014-04-18 15:20:03
4,2692,5,2015-10-15 03:12:48
4,2947,5,2015-04-12 04:09:20
4,1240,5,2015-11-08 16:09:13
5,2987,4,2014-06-07 20:29:58
5,2333,4,2015-07-02 03:33:49
5,1175,5,2015-09-07 04:58:59
5,39,3,2015-09-07 21:11:27
5,288,2,2014-11-23 23:14:52
5,2337,5,2015-04-15 09:17:53
5,1535,4,2015-02-05 23:15:47
5,1392,4,2015-06-08 15:03:36
5,2268,2,2014-06-01 14:01:27
5,1466,3,2015-08-07 15:30:01
5,860,2,2014-11-27 12:47:52
5,1683,3,2014-08-17 00:05:55
5,866,4,2014-08-27 21:09:58
5,1684,3,2014-10-09 14:52:02
5,2916,1,2015-08-11 14:31:15
5,2770,4,2014-06-25 03:20:32
5,215,3,2015-09-09 20:55:51
5,1759,4,2015-09-06 20:46:09
5,501,1,2015-01-07 12:20:53
5,3578,2,2015-01-31 21:51:45
5,506,4,2015-11-23 16:50:43
5,1250,5,2014-01-02 16:53:43
5,3793,2,2014-06-09 23:49:56
5,509,4,2014-12-19 21:55:09
5,41,4,2014-09-23 08:24:17
5,1610,4,2014-05-03 03:03:02
5,2058,1,2015-01-06 13:31:27
5,3799,3,2014-08-19 13:03:34
5,2997,5,2015-08-22 09:37:16
5,47,3,2015-04-23 17:32:58
5,2700,4,2014-08-10 04:46:40
5,296,4,2014-05-01 11:18:55
5,581,3,2014-10-29 00:18:24
5,1617,3,2014-06-04 07:03:54
5,728,4,2015-04-25 14:34:20
5,299,3,2015-01-31 01:52:20
5,3079,2,2014-03-05 13:41:00
5,2560,4,2015-03-25 18:00:46
5,1909,3,2015-06-05 18:44:43
5,150,2,2014-11-03 14:02:14
5,224,3,2014-08-30 04:29:16
5,3728,2,2015-06-29 23:51:50
5,229,3,2014-12-26 17:24:05
5,6,2,2014-10-16 04:02:51
5,3006,3,2014-01-06 00:28:57
5,2858,4,2014-05-28 23:42:13
5,1046,5,2015-05-09 08:41:26
5,515,4,2014-12-07 09:47:00
5,800,2,2015-04-01 04:12:59
5,50,5,2015-06-23 17:16:26
5,52,2,2014-05-27 00:12:19
5,1191,2,2014-03-28 05:38:50
5,1192,5,2014-09-22 06:18:33
5,733,1,2014-07-19 08:25:31
5,3081,3,2015-08-22 09:20:25
5,377,4,2014-09-08 18:11:30
5,2353,3,2015-11-30 05:18:45
5,1268,2,2014-10-31 17:37:41
5,3083,5,2014-02-21 00:55:40
5,2427,5,2014-05-27 17:05:07
5,3513,1,2015-02-22 16:48:36
5,2428,3,2015-09-27 21:38:41
5,2355,5,2014-09-23 07:51:57
5,2282,3,2015-04-14 16:00:39
5,3514,2,2014-05-31 22:02:21
5,1554,3,2014-06-30 05:29:53
5,1912,3,2015-11-03 23:09:12
5,593,4,2014-12-26 07:46:40
5,2359,3,2014-02-10 20:21:39
5,2716,3,2015-03-24 18:56:13
5,1485,3,2014-08-14 06:26:24
5,2717,1,2014-10-16 10:56:45
5,2571,5,2014-07-29 12:58:48
5,2289,4,2015-06-06 05:55:48
5,162,4,2014-12-16 16:31:44
5,1127,1,2014-11-18 05:01:41
5,3016,4,2015-09-05 15:22:17
5,2070,2,2015-05-09 19:24:07
5,1704,3,2014-08-18 15:03:45
5,3163,5,2014-03-22 16:17:59
5,2437,2,2015-06-14 01:16:35
5,2291,5,2015-06-10 01:28:56
5,1635,4,2015-10-23 11:56:28
5,1279,1,2015-03-15 13:47:19
5,2721,3,2014-02-16 01:34:14
5,2723,4,2014-04-23 01:42:49
5,1921,4,2014-08-21 04:48:50
5,2725,2,2015-08-23 03:00:20
5,1923,3,2014-01-23 08:06:52
5,2580,4,2014-04-26 23:19:10
5,3386,2,2015-07-12 08:51:17
5,3744,1,2015-08-27 06:47:57
5,968,3,2014-01-22 13:13:55
5,896,4,2014-09-22 14:55:06
5,3020,1,2014-06-29 22:47:35
5,1788,3,2015-11-27 14:51:22
5,318,3,2014-08-30 21:31:16
5,176,4,2015-04-29 21:51:23
5,461,3,2014-01-06 10:34:41
5,608,4,2014-01-16 06:31:59
5,1429,3,2014-05-05 18:36:21
5,2159,1,2014-12-26 07:12:28
5,1715,4,2014-03-21 18:07:37
5,1643,3,2014-04-23 17:55:03
5,3249,1,2014-05-25 17:18:55
5,3176,2,2015-03-07 01:06:04
5,1719,3,2014-05-23 11:22:06
5,2806,2,2015-06-15 07:52:44
5,2734,2,2014-03-14 01:32:10
5,1649,4,2014-09-21 06:37:07
5,321,3,2015-10-04 08:35:16
5,2013,3,2015-06-05 23:50:23
5,3100,1,2015-01-25 10:28:44
5,2952,2,2014-11-10 11:25:02
5,1213,5,2014-07-22 01:02:21
5,1794,3,2015-07-08 02:08:15
5,2599,5,2014-10-29 14:32:29
5,1500,3,2015-02-03 23:07:55
5,3105,2,2014-08-19 05:24:49
5,2959,4,2014-08-16 23:03:55
5,1509,3,2014-06-29 22:56:35
5,1721,1,2015-09-01 21:34:08
5,1722,2,2014-05-14 16:31:02
5,1650,3,2014-07-11 04:57:24
5,908,4,2014-07-06 06:06:57
5,1580,4,2015-11-17 18:24:25
5,1653,2,2014-12-07 22:50:23
5,2384,3,2014-07-26 02:19:11
5,1729,4,2015-03-01 01:57:26
5,3476,3,2015-09-30 11:40:58
5,2890,4,2015-05-06 20:23:01
5,3113,1,2014-08-03 22:28:42
5,2028,2,2014-09-28 18:04:01
5,16,3,2015-03-23 16:37:29
5,265,3,2015-09-18 07:50:05
5,2029,4,2014-01-10 20:23:35
5,194,3,2015-09-23 15:52:17
5,551,4,2014-10-06 13:51:46
5,1513,4,2015-02-21 10:48:41
5,3046,3,2014-06-05 07:17:10
5,2318,4,2014-02-09 16:07:34
5,1517,4,2015-11-27 14:25:58
5,1089,5,2014-07-26 21:53:19
5,3260,4,2014-03-14 09:17:48
5,913,5,2015-09-26 11:55:05
5,1730,4,2014-06-17 05:44:09
5,3408,3,2014-06-06 07:29:58
5,3409,3,2015-09-28 21:25:47
5,2607,2,2015-10-01 21:28:21
5,1449,4,2014-05-06 11:22:11
5,1732,5,2015-02-18 04:33:25
5,1733,3,2015-10-11 06:05:53
5,2390,4,2015-05-02 11:48:42
5,1734,4,2015-05-28 12:40:51
5,3266,2,2014-09-06 18:51:34
5,3267,4,2014-06-03 03:35:59
5,919,4,2015-01-18 01:31:31
5,3624,3,2015-06-14 08:13:34
5,2395,5,2014-09-30 13:14:46
5,1594,1,2014-03-01 01:00:54
5,2683,3,2014-10-30 11:55:39
5,412,2,2015-06-27 09:10:59
5,2759,3,2014-07-25 03:26:53
5,994,5,2014-02-06 03:58:18
5,1884,3,2014-09-16 13:26:29
5,1885,4,2015-05-23 15:01:03
5,272,3,2014-02-28 13:57:27
5,24,1,2015-11-16 08:40:49
5,3051,2,2014-07-06 09:03:12
5,348,4,2015-10-07 08:41:40
5,2323,4,2014-02-03 23:42:09
5,1093,2,2015-03-07 08:13:14
5,29,5,2014-11-11 12:21:41
5,562,4,2015-05-04 16:51:06
5,1095,4,2015-09-13 05:33:22
5,1527,3,2015-09-26 22:45:10
5,1529,4,2014-09-25 20:09:27
5,3418,3,2014-04-04 16:37:44
5,2188,1,2014-08-02 15:45:36
5,497,3,2014-12-07 14:07:26
5,202,2,2015-11-23 11:44:24
5,1747,2,2014-08-22 15:14:37
5,2908,4,2014-04-26 16:39:57
5,2762,3,2015-03-14 02:31:29
5,2692,4,2015-01-20 17:22:51
5,1966,2,2014-06-24 22:03:58
5,3499,3,2015-06-13 22:17:34
5,353,2,2014-04-16 03:06:38
5,32,4,2014-07-02 16:50:13
5,1243,3,2014-01-12 01:25:34
5,1897,4,2014-11-13 08:54:36
5,1171,4,2014-02-05 05:13:36
5,3786,3,2014-05-07 11:06:16
5,34,4,2014-04-30 23:14:48
5,356,1,2015-07-05 09:13:39
5,357,2,2015-07-08 16:10:41
5,36,3,2015-09-08 13:05:19
5,714,4,2015-04-29 04:22:40
6,2406,5,2014-01-26 01:19:00
6,1101,4,2014-07-27 16:52:24
6,3717,4,2015-03-23 04:47:54
6,1030,4,2014-01-12 06:15:32
6,1688,5,2014-06-13 20:14:01
6,1035,5,2015-04-12 05:15:18
6,3578,4,2014-08-30 04:57:14
6,364,4,2014-09-23 07:09:34
6,3501,5,2014-09-18 19:35:19
6,3072,4,2014-05-27 01:03:07
6,368,4,2014-07-21 05:35:12
6,296,2,2015-02-12 23:12:37
6,48,5,2015-03-12 10:32:17
6,3074,5,2015-08-27 20:11:52
6,1188,4,2015-02-22 14:28:45
6,3508,3,2014-12-20 12:09:16
6,588,4,2014-03-23 01:56:00
6,1,4,2015-06-23 08:11:46
6,1043,4,2014-12-30 01:13:34
6,2858,1,2014-07-18 15:09:18
6,377,3,2014-09-08 17:12:41
6,590,3,2015-10-12 13:06:04
6,595,4,2014-10-27 00:17:54
6,597,5,2015-01-25 15:43:24
6,383,4,2015-05-29 18:38:03
6,2506,3,2014-01-24 18:30:58
6,3524,3,2015-10-07 11:52:22
6,1566,4,2014-09-13 00:21:08
6,1569,4,2015-10-27 07:11:54
6,2006,4,2015-07-22 18:21:49
6,2081,4,2015-08-06 21:24:34
6,2082,3,2015-07-08 11:50:05
6,3600,3,2014-05-14 07:24:02
6,3604,5,2014-08-25 21:18:30
6,2802,4,2015-08-19 11:15:24
6,3534,4,2015-09-18 13:20:33
6,3536,5,2014-08-15 15:53:03
6,1210,3,2015-02-18 02:17:06
6,3753,5,2015-10-09 01:20:53
6,3682,3,2014-10-16 18:56:50
6,2017,3,2015-08-01 06:20:17
6,3685,3,2014-04-20 21:49:43
6,3610,3,2015-11-11 04:57:26
6,1296,3,2014-01-15 09:36:28
6,838,4,2015-01-24 00:34:08
6,1007,3,2014-02-23 07:57:40
6,1947,5,2014-11-18 11:35:39
6,2966,5,2015-05-12 18:26:51
6,266,4,2015-02-13 22:55:04
6,17,4,2015-05-07 20:40:04
6,3699,4,2015-01-19 13:27:33
6,1441,4,2014-05-05 21:36:40
6,1088,5,2015-01-13 16:32:15
6,912,4,2015-02-03 20:17:40
6,199,5,2014-03-21 17:26:04
6,914,5,2014-03-01 12:55:39
6,3408,5,2014-07-23 14:58:29
6,1806,3,2015-03-15 07:59:35
6,3624,4,2014-05-04 02:43:45
6,2469,3,2014-09-05 05:12:31
6,2396,4,2015-09-24 14:12:53
6,2100,3,2014-08-20 04:58:40
6,1959,3,2015-07-29 23:53:58
6,2321,3,2014-07-29 03:29:12
6,1380,5,2015-09-20 01:51:40
6,920,4,2014-08-10 09:29:05
6,569,4,2015-02-01 14:58:15
6,1674,4,2015-10-14 16:50:21
6,3565,4,2015-10-31 04:32:03
6,1028,4,2015-06-12 00:35:12
6,34,4,2014-05-19 03:38:37
7,648,4,2014-04-11 07:10:42
7,861,4,2015-01-11 13:39:58
7,2916,5,2014-05-24 12:17:52
7,3578,3,2014-10-02 17:09:00
7,3793,3,2015-07-10 05:59:21
7,1610,5,2015-05-26 01:42:36
7,589,5,2015-11-11 22:19:51
7,6,4,2014-05-15 15:17:08
7,442,4,2015-01-13 05:40:49
7,733,5,2015-05-16 00:21:27
7,377,3,2014-03-04 02:34:40
7,2353,5,2015-07-21 09:13:58
7,1196,5,2015-03-01 01:38:49
7,2571,5,2014-11-12 13:39:24
7,380,5,2014-05-29 08:45:33
7,1997,5,2014-11-17 21:57:25
7,1270,4,2015-04-22 22:38:52
7,457,5,2015-06-30 14:52:55
7,1573,4,2015-01-20 07:32:01
7,3753,4,2014-03-02 10:21:47
7,3107,3,2015-07-30 05:09:44
7,474,5,2014-09-04 13:24:23
7,1722,4,2015-05-08 01:31:28
7,3256,5,2015-09-02 06:44:43
7,1580,4,2014-02-13 02:13:00
7,110,5,2015-01-01 00:10:30
7,1221,4,2014-04-14 04:01:14
7,2028,5,2015-05-10 19:00:48
7,480,4,2014-07-11 09:18:37
7,349,5,2015-10-20 19:46:56
7,3418,3,2015-09-16 09:58:39
8,39,3,2015-02-02 11:29:19
8,2336,3,2015-01-28 04:58:02
8,288,5,2015-07-30 17:47:09
8,3425,3,2015-07-27 23:32:14
8,2268,3,2015-04-04 06:42:38
8,1466,4,2015-04-26 20:00:01
8,1393,5,2014-05-11 16:45:36
8,1682,4,2014-03-01 17:14:40
8,2916,5,2015-10-16 04:50:38
8,506,3,2014-05-12 12:34:39
8,508,3,2015-07-23 10:30:31
8,3213,3,2015-08-10 23:08:14
8,42,3,2014-11-16 05:45:33
8,650,5,2014-05-05 23:15:11
8,3500,3,2015-11-17 04:26:30
8,296,5,2014-06-02 06:14:16
8,3147,5,2015-01-13 23:52:27
8,3148,3,2014-03-09 18:07:07
8,2702,3,2014-04-23 11:44:29
8,2278,3,2015-08-13 12:45:31
8,1476,3,2014-08-28 23:09:21
8,2490,2,2015-09-09 10:29:09
8,589,5,2014-12-21 20:35:15
8,1836,4,2014-02-18 20:16:39
8,1693,3,2014-10-13 22:16:10
8,150,4,2015-11-28 08:24:54
8,151,4,2015-10-31 13:15:10
8,1,4,2014-09-07 06:29:06
8,510,3,2014-12-12 11:30:29
8,4,3,2014-05-25 05:15:45
8,3006,3,2015-03-21 09:28:09
8,2858,5,2014-03-12 10:45:03
8,1621,3,2015-01-18 19:28:30
8,1265,5,2015-08-07 16:06:14
8,733,3,2015-07-15 18:44:48
8,377,4,2014-05-06 00:57:01
8,3155,3,2015-07-02 04:49:13
8,2427,5,2014-06-20 23:51:01
8,58,5,2014-01-12 08:43:40
8,2712,3,2014-01-23 17:03:07
8,2429,2,2014-05-31 11:29:27
8,1840,4,2014-11-25 02:14:27
8,2571,5,2014-06-01 10:16:57
8,1916,5,2014-09-25 07:05:14
8,1488,3,2015-04-20 19:01:24
8,230,4,2015-04-06 02:10:18
8,1120,4,2014-11-27 19:41:23
8,161,3,2015-08-09 16:52:57
8,163,5,2014-06-07 21:00:34
8,1411,5,2014-05-07 19:37:35
8,524,5,2015-10-11 18:26:31
8,1059,3,2015-10-26 04:31:13
8,527,4,2015-02-12 08:45:36
8,454,3,2015-10-23 10:48:03
8,1701,4,2015-02-18 01:23:04
8,1274,5,2015-04-19 12:28:22
8,741,5,2014-04-12 03:55:19
8,1704,5,2014-07-21 23:39:02
8,1277,3,2015-02-09 21:30:08
8,2291,5,2014-03-16 04:58:57
8,1639,5,2014-07-17 17:26:48
8,3528,4,2015-05-02 13:47:24
8,2297,3,2014-08-29 01:39:47
8,3386,3,2015-04-07 03:20:05
8,2006,3,2015-04-23 11:47:24
8,608,5,2015-04-29 00:14:13
8,465,5,2015-07-12 01:00:16
8,1711,3,2015-03-12 17:24:29
8,538,3,2015-03-13 22:07:14
8,393,2,2015-09-04 12:28:43
8,2442,4,2015-06-07 02:13:28
8,1357,4,2015-03-02 17:24:27
8,73,4,2014-07-20 01:53:27
8,3246,4,2014-07-08 15:27:03
8,3173,2,2014-06-21 05:46:36
8,1573,4,2014-11-26 16:36:16
8,105,4,2015-06-22 07:20:47
8,1210,4,2014-10-29 03:40:32
8,1213,5,2014-04-02 13:15:23
8,253,5,2015-01-22 04:11:21
8,3105,4,2014-04-23 04:18:02
8,3107,5,2014-07-05 09:10:45
8,3250,3,2015-10-20 22:57:45
8,3252,3,2014-10-27 15:08:22
8,1721,5,2015-06-09 02:21:57
8,476,3,2014-10-06 22:39:00
8,3256,5,2015-10-03 23:09:18
8,908,5,2014-12-20 11:46:15
8,3257,3,2015-08-05 09:05:22
8,1653,5,2015-03-26 19:13:08
8,1580,4,2014-02-20 19:35:38
8,110,5,2015-11-09 20:43:21
8,111,5,2014-03-30 10:00:27
8,3259,4,2014-06-17 18:23:39
8,3186,4,2015-05-31 19:50:48
8,1589,4,2014-05-29 09:31:53
8,2023,3,2014-12-06 01:59:00
8,14,4,2014-03-29 09:34:47
8,2028,5,2015-10-12 17:04:28
8,337,5,2014-12-26 19:10:37
8,265,4,2015-08-09 22:54:54
8,16,4,2015-11-23 03:03:16
8,266,4,2015-02-13 19:57:20
8,17,4,2015-04-08 00:11:31
8,2314,3,2015-07-14 20:37:34
8,2600,2,2015-04-23 05:16:33
8,480,5,2015-03-23 16:16:05
8,269,4,2014-05-23 00:59:46
8,555,4,2014-01-27 20:40:03
8,1801,3,2015-01-25 02:35:48
8,3260,3,2014-07-29 09:58:45
8,1730,4,2014-08-01 02:02:16
8,1660,3,2015-04-09 18:52:42
8,3265,5,2015-02-04 08:14:21
8,1735,4,2014-03-07 10:09:39
8,3267,5,2014-05-30 15:53:14
8,3481,4,2014-04-03 08:55:16
8,2396,5,2015-03-02 22:23:55
8,2686,4,2014-10-07 16:50:58
8,2688,3,2014-02-24 07:59:36
8,345,3,2015-10-20 06:42:19
8,2320,2,2015-11-17 14:08:29
8,24,4,2014-01-03 11:09:07
8,25,5,2014-08-10 07:30:06
8,2324,3,2014-08-03 12:55:24
8,349,4,2014-02-25 07:13:41
8,562,5,2015-01-10 03:54:15
8,2329,5,2014-08-10 14:13:16
8,1810,2,2015-03-08 01:08:13
8,2541,3,2014-08-03 14:26:29
8,3418,3,2015-06-18 22:40:23
8,1673,5,2014-03-22 10:20:16
8,2908,3,2014-03-03 15:32:36
8,1678,5,2015-07-28 13:41:39
8,2692,5,2014-02-17 07:48:53
8,1027,4,2015-03-16 12:33:58
8,2699,5,2014-04-19 05:11:43
8,282,3,2014-07-06 13:33:24
8,36,4,2014-07-27 00:09:17
9,2268,4,2014-07-24 20:41:57
9,1466,4,2014-09-22 21:47:44
9,1393,3,2015-10-30 18:05:23
9,861,2,2015-05-05 15:29:52
9,1682,4,2015-08-23 00:43:53
9,3717,3,2014-12-02 12:47:32
9,508,3,2014-10-20 18:38:26
9,3793,4,2014-05-17 12:04:46
9,720,4,2015-04-11 03:45:06
9,367,3,2015-10-21 14:47:32
9,47,5,2015-10-26 12:44:32
9,3147,4,2015-09-24 02:33:26
9,3148,3,2015-11-09 04:17:41
9,1617,4,2015-07-02 15:57:42
9,2278,4,2014-06-04 19:48:00
9,223,4,2015-09-16 07:22:19
9,150,3,2014-08-15 14:20:07
9,3298,4,2014-04-09 16:39:58
9,1,5,2014-12-03 11:22:34
9,3006,3,2014-03-05 01:07:11
9,2858,4,2015-10-26 17:49:10
9,3948,3,2015-10-01 20:12:42
9,50,4,2014-07-27 19:07:31
9,1265,4,2014-10-15 18:47:17
9,805,3,2014-08-29 18:55:10
9,3510,3,2014-02-23 08:12:49
9,377,3,2014-07-07 09:25:45
9,1552,2,2015-08-24 19:13:48
9,590,5,2015-04-16 06:21:10
9,3513,3,2014-12-15 02:49:29
9,2355,4,2014-07-21 09:56:57
9,1912,3,2015-01-22 15:28:40
9,593,5,2015-08-28 08:41:28
9,2571,5,2015-02-15 22:06:24
9,597,3,2015-06-30 09:29:48
9,300,4,2014-12-30 21:43:13
9,1777,4,2015-04-11 04:49:51
9,162,4,2014-04-04 16:59:04
9,524,4,2014-02-27 02:50:06
9,3301,2,2014-03-23 03:40:16
9,1343,3,2014-01-11 18:23:05
9,527,5,2014-04-29 21:36:46
9,3160,3,2015-11-25 13:19:08
9,529,5,2015-03-04 02:48:43
9,457,5,2015-01-08 08:07:16
9,1704,4,2015-06-08 05:00:50
9,745,4,2014-05-30 12:39:02
9,3452,2,2015-04-02 04:39:36
9,2294,4,2015-03-25 03:26:15
9,1921,4,2015-08-15 18:13:02
9,1639,4,2015-06-26 02:25:42
9,1923,5,2014-11-25 02:22:19
9,1784,3,2014-09-07 02:03:46
9,1060,4,2014-05-06 10:16:33
9,318,5,2014-02-16 02:42:55
9,608,4,2015-11-20 14:47:48
9,1356,3,2014-03-15 21:23:52
9,1358,4,2015-05-09 14:07:04
9,3178,3,2015-05-08 16:55:26
9,3751,4,2015-10-04 18:14:20
9,1210,4,2014-02-25 14:53:10
9,3826,2,2014-03-09 16:17:02
9,1213,4,2014-04-25 09:18:31
9,3755,2,2014-04-28 09:20:05
